year,date,cardinal_direction_seq,classification_seq,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,public_holiday,school_holiday
2017,2017-03-28,Northbound,All Vehicles,100,49,49,48,108,342,723,1070,1165,991,846,730,761,867,956,1192,1183,1196,1137,766,594,448,413,223,0,0
2017,2017-03-28,Southbound,All Vehicles,98,81,50,63,118,419,1201,1616,1551,1104,934,849,940,991,1295,1465,1615,1677,1491,1056,664,634,452,236,0,0
2017,2017-03-29,Northbound,All Vehicles,122,59,52,35,98,347,711,1021,1216,873,858,771,730,804,1014,1201,1242,1153,1145,904,664,558,431,230,0,0
2017,2017-03-29,Southbound,All Vehicles,133,63,56,64,131,444,1192,1672,1609,1139,949,916,979,1058,1302,1569,1608,1658,1460,1145,777,721,517,264,0,0
2017,2017-03-30,Northbound,All Vehicles,118,71,66,47,107,337,709,1081,1112,916,772,758,709,770,975,1214,1019,1139,1065,775,559,496,374,220,0,0
2017,2017-03-30,Southbound,All Vehicles,161,74,68,58,135,449,1128,1558,1647,1229,890,928,989,1133,1193,1550,1491,1517,1319,984,664,557,455,252,0,0
2017,2017-03-31,Northbound,All Vehicles,124,68,54,50,96,337,686,953,1214,956,724,829,850,859,1075,1203,1086,1229,1204,1007,694,525,565,390,0,0
2017,2017-03-31,Southbound,All Vehicles,142,81,51,65,112,424,1178,1524,1647,1247,978,987,1147,1082,1392,1597,1674,1405,1563,1175,789,697,659,486,0,0
2017,2017-04-01,Southbound,All Vehicles,323,159,117,87,115,228,565,815,967,1085,1195,1280,1364,1439,1387,1319,1217,1266,1111,937,652,716,682,542,0,0
2017,2017-04-01,Northbound,All Vehicles,247,129,88,75,98,240,452,529,805,978,1037,1121,1086,1173,1185,1081,1080,1034,980,882,640,582,557,483,0,0
2017,2017-04-03,Southbound,All Vehicles,88,57,46,56,141,441,1192,1638,1624,1108,839,889,942,969,1220,1474,1387,1552,1413,849,567,453,312,181,0,0
2017,2017-04-03,Northbound,All Vehicles,79,52,47,36,100,314,673,1005,1149,839,764,752,779,836,962,1105,1136,1128,1142,733,503,436,309,146,0,0
2017,2017-04-04,Northbound,All Vehicles,87,34,60,51,105,348,691,1088,1195,914,706,726,867,862,850,1098,1168,1239,1201,798,543,464,355,186,0,0
2017,2017-04-04,Southbound,All Vehicles,82,42,48,66,116,413,1238,1732,1617,1114,882,830,927,999,1263,1565,1632,1784,1459,959,633,591,404,195,0,0
2017,2017-04-05,Northbound,All Vehicles,106,50,51,52,113,347,744,1080,1153,799,708,722,802,855,1031,1175,1162,1190,1163,881,581,531,389,186,0,0
2017,2017-04-05,Southbound,All Vehicles,117,52,46,62,124,479,1269,1754,1672,1195,929,942,986,1080,1239,1512,1566,1634,1476,985,725,656,498,216,0,0
2017,2017-04-06,Southbound,All Vehicles,136,83,51,65,122,485,1241,1704,1717,1155,934,927,1043,1044,1394,1475,1516,1745,1529,1052,723,705,465,238,0,0
2017,2017-04-06,Northbound,All Vehicles,103,51,41,45,100,317,696,1026,1098,903,708,758,849,881,1017,1203,1187,1169,1165,821,586,526,407,218,0,0
2017,2017-04-07,Northbound,All Vehicles,105,52,58,49,103,342,697,992,1055,815,749,774,763,910,977,1146,1072,1137,1185,956,667,521,517,375,0,0
2017,2017-04-07,Southbound,All Vehicles,135,66,61,73,121,459,1219,1599,1647,1147,1013,1072,1085,1219,1396,1413,1467,1618,1548,1154,784,709,621,475,0,0
2017,2017-04-08,Southbound,All Vehicles,274,160,103,101,100,272,651,737,982,1139,1236,1384,1289,1432,1403,1323,1334,1386,1181,873,657,695,672,530,0,1
2017,2017-04-08,Northbound,All Vehicles,193,108,76,78,82,237,500,571,869,1049,1047,1042,1106,1094,1124,1030,1023,1106,1068,908,597,535,592,431,0,1
2017,2017-04-09,Northbound,All Vehicles,265,133,103,84,64,113,210,327,653,871,832,901,913,912,876,952,977,981,894,664,532,422,374,529,0,1
2017,2017-04-09,Southbound,All Vehicles,342,167,130,110,100,153,275,410,564,882,1012,1098,1258,1125,1050,1171,1049,1138,903,782,608,535,391,218,0,1
2017,2017-04-10,Northbound,All Vehicles,306,173,124,127,115,310,672,894,908,783,725,788,823,884,926,1121,1113,1173,1131,793,567,475,349,422,0,1
2017,2017-04-10,Southbound,All Vehicles,114,58,40,50,132,450,1196,1386,1395,1039,952,913,1033,1053,1190,1390,1375,1606,1440,916,623,521,388,183,0,1
2017,2017-04-11,Northbound,All Vehicles,,153,138,145,126,329,652,809,894,792,849,838,811,811,939,1127,1198,1225,1189,842,565,478,406,426,0,1
2017,2017-04-11,Southbound,All Vehicles,,48,63,65,110,497,1329,1385,1356,1017,964,979,1015,1068,1238,1404,1503,1624,1533,932,678,628,445,222,0,1
2017,2017-04-12,Northbound,All Vehicles,293,143,128,140,145,325,678,830,835,815,746,831,789,848,961,1098,1103,1125,1071,880,517,495,398,168,0,1
2017,2017-04-12,Southbound,All Vehicles,131,79,69,71,144,442,1239,1433,1460,1188,1016,1072,1061,1120,1314,1413,1575,1588,1499,1032,723,651,476,246,0,1
2017,2017-04-13,Northbound,All Vehicles,72,47,37,32,114,330,633,881,931,879,833,802,817,996,1016,1043,1122,1222,1229,876,620,587,439,300,0,1
2017,2017-04-13,Southbound,All Vehicles,151,100,56,84,145,441,1204,1396,1434,1163,1017,1155,1157,1232,1369,1374,1440,1572,1392,1114,729,666,606,389,0,1
2017,2017-04-14,Northbound,All Vehicles,194,122,71,50,70,142,187,254,378,562,778,809,963,781,878,777,894,911,875,726,550,492,426,315,1,1
2017,2017-04-15,Southbound,All Vehicles,170,114,89,62,88,170,373,554,758,962,1104,1187,1097,1039,1031,1073,1005,958,851,717,579,553,581,451,0,1
2017,2017-04-15,Northbound,All Vehicles,188,93,56,53,90,142,297,421,684,782,883,951,932,855,884,860,880,960,912,600,499,498,657,466,0,1
2017,2017-04-16,Northbound,All Vehicles,229,173,121,83,63,103,152,237,358,600,700,1078,1199,883,732,943,982,973,904,789,648,529,400,262,1,1
2017,2017-04-16,Southbound,All Vehicles,361,303,207,109,86,132,188,255,392,782,920,1256,1393,966,846,1000,1058,1095,1044,712,649,630,491,286,1,1
2017,2017-04-17,Northbound,All Vehicles,163,89,53,71,52,114,171,215,382,604,756,792,797,795,876,932,979,925,906,742,600,535,352,201,1,1
2017,2017-04-18,Southbound,All Vehicles,119,51,46,50,133,397,1169,1343,1350,975,923,947,961,1054,1237,1426,1487,1610,1322,892,626,524,380,207,0,1
2017,2017-04-18,Northbound,All Vehicles,109,49,49,43,105,291,587,837,875,746,839,792,843,848,908,1032,1088,1193,1124,738,548,431,359,181,0,1
2017,2017-04-19,Northbound,All Vehicles,107,47,55,45,100,323,617,776,867,781,817,789,773,836,902,1091,1119,1224,1178,885,568,522,380,212,0,1
2017,2017-04-19,Southbound,All Vehicles,144,70,52,54,105,416,1186,1321,1363,1010,978,969,1035,1096,1231,1491,1507,1591,1478,977,669,620,449,217,0,1
2017,2017-04-20,Southbound,All Vehicles,131,64,54,55,111,436,1196,1376,1378,1106,1042,952,1125,1153,1332,1456,1391,1605,1422,1025,743,597,480,261,0,1
2017,2017-04-20,Northbound,All Vehicles,102,58,65,40,101,323,670,769,916,920,871,833,724,723,904,1099,1068,1218,1076,845,570,583,422,234,0,1
2017,2017-04-21,Southbound,All Vehicles,145,80,58,74,122,426,1144,1341,1309,1066,1081,1076,1131,1120,1382,1497,1516,1546,1539,1013,730,619,637,499,0,1
2017,2017-04-21,Northbound,All Vehicles,97,76,46,49,100,341,608,740,844,842,909,848,807,847,904,1053,1036,1186,1138,887,641,520,489,400,0,1
2017,2017-04-22,Northbound,All Vehicles,236,133,79,80,71,231,445,505,783,895,1044,1068,1060,1076,1116,1001,1001,1012,937,749,548,505,511,433,0,1
2017,2017-04-22,Southbound,All Vehicles,270,154,140,93,107,268,575,672,965,1057,1223,1233,1373,1271,1228,1235,1233,1334,1097,864,618,635,610,505,0,1
2017,2017-04-23,Northbound,All Vehicles,301,164,106,99,68,136,227,273,491,775,823,799,899,908,845,917,934,1005,916,644,556,547,404,252,0,1
2017,2017-04-23,Southbound,All Vehicles,351,204,132,120,115,160,271,373,554,907,950,1057,1203,1079,1068,1069,1075,1092,902,690,634,556,446,251,0,1
2017,2017-04-24,Northbound,All Vehicles,121,44,47,42,98,293,583,822,944,800,788,808,816,856,869,1065,1068,1111,1090,790,582,453,401,273,0,1
2017,2017-04-24,Southbound,All Vehicles,134,76,67,64,104,325,951,1363,1317,971,993,958,981,1030,1189,1387,1362,1569,1298,886,622,600,461,271,0,1
2017,2017-04-26,Northbound,All Vehicles,82,55,44,43,104,327,702,1074,1229,1024,888,783,795,831,1031,1121,1190,1247,1219,773,574,445,356,212,0,0
2017,2017-04-26,Southbound,All Vehicles,117,48,54,56,126,465,1245,1661,1578,1144,920,942,937,963,1282,1382,1579,1679,1387,1002,654,578,425,213,0,0
2017,2017-04-27,Southbound,All Vehicles,121,59,44,55,124,442,1196,1637,1628,1071,894,907,1020,1042,1193,1611,1598,1731,1517,995,725,625,443,240,0,0
2017,2017-04-27,Northbound,All Vehicles,94,48,40,35,106,316,698,1055,1125,941,830,821,790,857,1040,1076,1160,1075,1138,791,556,519,374,219,0,0
2017,2017-04-28,Southbound,All Vehicles,117,74,57,66,119,451,1229,1568,1595,1170,972,1033,1081,1136,1395,1586,1391,1756,1579,1089,745,687,588,416,0,0
2017,2017-04-28,Northbound,All Vehicles,100,54,51,45,94,346,698,983,1098,889,900,781,853,854,1032,1040,1055,1116,1145,912,587,533,507,341,0,0
2017,2017-04-29,Southbound,All Vehicles,237,146,96,87,99,236,574,774,947,1056,1172,1322,1397,1399,1353,1423,1270,1400,1150,818,641,695,807,580,0,0
2017,2017-04-29,Northbound,All Vehicles,215,101,78,70,58,238,440,589,865,1032,1038,1019,1048,1088,1153,1068,1097,1043,974,716,538,549,566,444,0,0
2017,2017-04-30,Southbound,All Vehicles,365,198,124,121,109,172,265,396,597,858,1064,1117,1166,1161,1078,1179,1133,1091,994,762,663,525,401,216,0,0
2017,2017-04-30,Northbound,All Vehicles,274,169,106,81,46,121,205,321,567,827,843,986,866,974,924,986,963,996,924,659,591,465,391,211,0,0
2017,2017-05-01,Southbound,All Vehicles,113,85,47,57,123,433,1222,1599,1645,1044,933,871,907,984,1234,1579,1584,1629,1474,907,612,524,364,193,0,0
2017,2017-05-01,Northbound,All Vehicles,103,52,47,42,117,333,643,1039,1135,887,786,786,758,787,931,1124,1225,1209,1136,769,620,424,301,172,0,0
2017,2017-05-02,Northbound,All Vehicles,95,52,53,46,108,342,688,1065,1145,855,717,754,738,808,994,1197,1211,1224,1224,806,535,515,377,168,0,0
2017,2017-05-02,Southbound,All Vehicles,132,71,44,61,105,470,1229,1723,1597,1105,873,871,979,1024,1315,1567,1592,1708,1457,996,704,597,393,203,0,0
2017,2017-05-03,Northbound,All Vehicles,104,49,55,40,106,334,682,1020,1229,907,820,753,818,846,1083,1132,1136,1135,1231,836,552,488,359,191,0,0
2017,2017-05-03,Southbound,All Vehicles,122,91,52,57,106,497,1240,1680,1647,1133,945,884,928,1087,1318,1522,1516,1564,1382,1007,757,660,456,217,0,0
2017,2017-05-04,Northbound,All Vehicles,87,45,49,46,100,326,726,1084,1121,883,750,795,761,830,928,1167,1165,1222,1150,775,588,556,410,220,0,0
2017,2017-05-04,Southbound,All Vehicles,114,59,42,61,116,491,1302,1630,1608,1158,929,869,1030,1046,1287,1578,1595,1704,1564,980,717,681,499,263,0,0
2017,2017-05-05,Southbound,All Vehicles,157,78,66,64,111,449,1171,1560,1571,1114,979,1033,1110,1199,1447,1590,1672,1701,1597,1128,777,657,634,489,0,0
2017,2017-05-05,Northbound,All Vehicles,113,58,52,52,104,325,705,983,1094,832,802,755,795,831,1106,1101,1126,1196,1144,950,635,514,522,372,0,0
2017,2017-05-06,Southbound,All Vehicles,265,160,112,92,106,247,649,772,1026,1160,1227,1367,1401,1400,1348,1364,1227,1336,1347,898,659,722,692,536,0,0
2017,2017-05-06,Northbound,All Vehicles,196,116,82,67,54,228,461,621,951,954,1086,1045,1090,1073,1119,1100,1102,1012,955,823,574,539,615,466,0,0
2017,2017-05-07,Northbound,All Vehicles,305,160,113,67,59,121,200,339,566,863,863,908,868,896,914,943,1027,1036,1017,686,608,474,359,183,0,0
2017,2017-05-07,Southbound,All Vehicles,367,227,129,128,113,151,252,422,622,944,1017,1076,1254,1174,1200,1131,1274,1129,992,697,645,611,448,213,0,0
2017,2017-05-08,Northbound,All Vehicles,97,47,48,38,99,303,677,962,1212,895,785,797,767,805,959,1117,1039,1107,1136,737,477,417,318,157,0,0
2017,2017-05-08,Southbound,All Vehicles,137,64,50,66,140,445,1180,1640,1606,1046,935,871,877,1077,1248,1583,1680,1713,1404,840,612,520,341,172,0,0
2017,2017-05-09,Southbound,All Vehicles,105,59,48,50,121,430,1231,1708,1568,1169,904,838,878,1016,1282,1619,1659,1696,1524,986,729,593,409,194,0,0
2017,2017-05-09,Northbound,All Vehicles,79,39,55,47,102,343,700,1012,1217,995,763,688,823,819,986,1171,1133,1184,1130,795,548,466,366,179,0,0
2017,2017-05-10,Northbound,All Vehicles,109,42,47,45,111,346,711,1048,1269,982,785,757,756,884,1083,1126,1165,1216,1237,849,572,495,385,206,0,0
2017,2017-05-10,Southbound,All Vehicles,122,69,44,61,118,452,1210,1667,1637,1200,937,912,960,1022,1289,1603,1660,1733,1687,1027,711,638,429,256,0,0
2017,2017-05-11,Northbound,All Vehicles,109,59,46,46,108,358,703,1082,1164,965,711,718,855,803,1044,894,1070,1205,1163,779,596,498,363,215,0,0
2017,2017-05-11,Southbound,All Vehicles,147,61,51,63,134,444,1277,1687,1638,1158,969,942,970,1098,1326,1547,1614,1679,1562,918,674,666,484,265,0,0
2017,2017-05-12,Southbound,All Vehicles,153,78,71,69,120,438,1215,1630,1632,1108,1028,981,1030,1184,1414,1631,1607,1410,1522,1057,771,631,603,427,0,0
2017,2017-05-12,Northbound,All Vehicles,98,59,47,50,100,342,703,1009,1140,933,774,831,787,812,1017,1188,1186,1078,1105,862,652,536,507,337,0,0
2017,2017-05-13,Southbound,All Vehicles,259,167,92,106,106,270,639,744,963,1121,1244,1320,1469,1385,1459,1361,1322,1496,1265,860,630,715,656,582,0,0
2017,2017-05-13,Northbound,All Vehicles,196,118,72,74,70,264,461,576,855,1041,1075,1082,1046,1178,1149,1118,1158,1108,930,786,560,521,539,441,0,0
2017,2017-05-14,Northbound,All Vehicles,302,156,130,68,56,120,184,309,530,802,939,975,1078,856,899,935,1057,1097,858,719,671,465,274,142,0,0
2017,2017-05-14,Southbound,All Vehicles,371,207,116,116,97,152,245,346,633,899,1161,1326,1396,1118,1135,1215,1354,1377,1117,839,741,631,469,205,0,0
2017,2017-05-15,Southbound,All Vehicles,139,81,58,83,121,452,1182,1665,1611,1065,824,916,915,986,1207,1500,1652,1595,1400,841,640,520,393,239,0,0
2017,2017-05-15,Northbound,All Vehicles,95,32,32,30,100,333,679,1033,1198,912,807,701,780,770,934,1110,1200,1256,1070,676,519,354,237,110,0,0
2017,2017-05-16,Southbound,All Vehicles,134,70,53,86,105,446,1240,1600,1602,1112,934,853,911,1039,1313,1605,1648,1648,1445,975,734,602,457,209,0,0
2017,2017-05-16,Northbound,All Vehicles,78,32,37,32,98,315,706,1104,1174,937,806,724,727,827,1014,1198,1114,1177,1099,764,552,428,609,521,0,0
2017,2017-05-17,Northbound,All Vehicles,256,155,115,126,165,361,715,1038,1199,941,844,734,696,855,1052,1139,1100,1178,1182,761,588,486,734,679,0,0
2017,2017-05-17,Southbound,All Vehicles,140,82,63,75,104,438,1193,1654,1557,1181,903,935,967,1032,1311,1547,1548,1707,1518,1012,759,747,452,222,0,0
2017,2017-05-18,Northbound,All Vehicles,279,156,152,146,169,351,741,1095,1192,891,830,747,767,901,1048,1215,1109,1127,1060,724,540,507,419,224,0,0
2017,2017-05-18,Southbound,All Vehicles,145,68,56,59,124,451,1220,1602,1610,1193,964,875,948,1001,1356,1644,1668,1691,1405,933,758,652,459,229,0,0
2017,2017-05-19,Southbound,All Vehicles,127,82,53,70,125,434,1170,1519,1543,1075,979,979,1027,1113,1314,1487,1615,1540,1461,966,663,636,628,420,0,0
2017,2017-05-19,Northbound,All Vehicles,119,55,51,48,106,352,696,1035,1089,893,822,815,803,862,1010,1176,1070,1091,1050,869,596,426,469,324,0,0
2017,2017-05-20,Southbound,All Vehicles,265,156,95,90,91,221,522,682,862,1026,1180,1246,1270,1372,1335,1351,1266,1342,1214,769,630,649,720,560,0,0
2017,2017-05-20,Northbound,All Vehicles,197,111,96,57,64,183,394,522,802,920,997,1029,1086,1080,1054,1050,1046,1092,1016,776,554,529,605,396,0,0
2017,2017-05-21,Southbound,All Vehicles,445,214,154,131,119,169,276,400,581,885,1027,1117,1264,1278,1169,1228,1313,1258,1050,767,644,558,383,172,0,0
2017,2017-05-21,Northbound,All Vehicles,334,158,88,77,61,126,232,326,551,790,917,918,964,918,914,948,985,1028,1025,680,557,469,395,178,0,0
2017,2017-05-22,Southbound,All Vehicles,99,32,43,57,126,432,1196,1622,1583,1018,883,884,921,942,1236,1515,1529,1670,1326,877,601,477,379,181,0,0
2017,2017-05-22,Northbound,All Vehicles,89,40,50,38,99,326,651,1024,1112,928,800,732,742,799,954,1254,1181,1108,1116,727,507,393,327,172,0,0
2017,2017-05-23,Northbound,All Vehicles,95,45,45,52,97,331,745,1063,1172,929,795,778,745,815,991,1198,1208,1375,1163,802,571,456,373,188,0,0
2017,2017-05-23,Southbound,All Vehicles,115,63,43,55,128,462,1199,1647,1619,1085,889,864,910,1003,1298,1564,1605,1752,1480,995,724,568,402,202,0,0
2017,2017-05-24,Northbound,All Vehicles,93,54,47,34,100,353,694,1021,1156,975,816,796,783,842,1043,1226,1236,1250,1240,906,653,496,390,242,0,0
2017,2017-05-24,Southbound,All Vehicles,109,55,48,44,115,455,1191,1592,1651,1157,928,871,917,1012,1350,1495,1571,1672,1542,1044,755,687,537,311,0,0
2017,2017-05-25,Southbound,All Vehicles,113,73,53,50,139,444,1242,1686,1706,1165,923,915,973,997,1359,1549,1624,1691,1509,989,768,678,447,239,0,0
2017,2017-05-25,Northbound,All Vehicles,113,44,47,42,104,368,730,1137,1403,1238,812,800,771,844,946,1206,1154,1224,1167,804,610,553,386,226,0,0
2017,2017-05-26,Northbound,All Vehicles,103,48,48,52,100,332,670,1014,1181,889,870,801,829,757,1056,1194,1019,991,960,914,627,538,536,386,0,0
2017,2017-05-26,Southbound,All Vehicles,148,61,68,58,117,425,1236,1594,1587,1111,950,955,1109,1175,1413,1609,1635,1446,1467,1056,698,629,652,459,0,0
2017,2017-05-27,Southbound,All Vehicles,316,156,97,94,121,217,583,724,902,1085,1306,1367,1452,1472,1370,1127,1021,1230,1114,792,636,649,689,574,0,0
2017,2017-05-27,Northbound,All Vehicles,218,124,78,71,62,216,439,609,900,1037,1061,1044,1110,1198,1139,1126,968,989,981,759,572,547,563,451,0,0
2017,2017-05-28,Northbound,All Vehicles,315,155,99,63,49,117,184,297,584,850,884,982,930,988,1014,1021,1022,943,877,672,507,516,359,208,0,0
2017,2017-05-28,Southbound,All Vehicles,421,224,146,125,106,144,248,345,614,880,991,1108,1248,1094,1155,1156,1227,1141,850,713,624,552,409,212,0,0
2017,2017-05-29,Northbound,All Vehicles,113,48,58,40,128,357,685,1042,1254,964,765,819,836,849,1005,1163,1219,1209,1031,702,523,450,321,167,0,0
2017,2017-05-29,Southbound,All Vehicles,139,69,52,67,118,457,1218,1603,1550,1067,865,825,927,983,1225,1595,1534,1621,1343,795,601,522,368,188,0,0
2017,2017-05-30,Northbound,All Vehicles,99,43,51,47,103,349,733,1096,1202,889,820,757,818,861,1013,1257,1158,1216,1130,776,539,498,377,225,0,0
2017,2017-05-30,Southbound,All Vehicles,98,56,47,62,116,466,1227,1586,1579,1162,900,824,938,1066,1255,1524,1486,1612,1456,973,677,667,464,230,0,0
2017,2017-05-31,Northbound,All Vehicles,95,51,54,41,101,342,686,1082,1240,1036,788,825,863,842,1109,1144,1231,1203,1174,774,527,400,475,222,0,0
2017,2017-05-31,Southbound,All Vehicles,112,58,49,52,116,418,1248,1558,1656,1175,927,873,939,1059,1324,1623,1642,1656,1403,939,596,587,584,269,0,0
2017,2017-06-01,Northbound,All Vehicles,101,46,46,45,97,331,735,1103,1193,969,810,764,765,889,1061,1196,1152,1172,1114,705,534,589,378,195,0,0
2017,2017-06-01,Southbound,All Vehicles,125,70,55,58,100,427,1213,1640,1582,1116,890,876,960,1080,1312,1605,1573,1698,1422,988,724,662,460,238,0,0
2017,2017-06-02,Southbound,All Vehicles,152,73,66,62,117,469,1183,1566,1523,1136,885,1007,1062,1188,1375,1564,1684,1597,1354,1013,766,670,632,522,0,0
2017,2017-06-02,Northbound,All Vehicles,94,60,67,54,100,352,703,1010,1106,930,844,885,853,896,1096,1180,1174,1155,1123,895,605,543,518,356,0,0
2017,2017-06-03,Northbound,All Vehicles,240,123,85,67,83,216,456,607,837,977,1070,904,982,1208,1170,1160,1187,980,850,733,541,570,518,419,0,0
2017,2017-06-03,Southbound,All Vehicles,287,172,110,98,97,222,595,733,925,1051,1216,1311,1417,1373,1380,1445,1370,1333,1190,789,648,712,646,584,0,0
2017,2017-06-04,Northbound,All Vehicles,310,149,81,80,74,116,208,298,554,850,818,901,1019,1003,961,962,1015,1014,865,637,494,508,364,209,0,0
2017,2017-06-04,Southbound,All Vehicles,390,223,134,119,110,154,251,345,530,821,963,1054,1196,1097,1104,1152,1147,1128,869,715,636,561,369,223,0,0
2017,2017-06-05,Northbound,All Vehicles,111,51,41,40,103,333,710,1006,1222,998,789,773,741,817,1021,1227,1217,1230,1043,685,508,451,300,169,0,0
2017,2017-06-05,Southbound,All Vehicles,134,73,40,66,116,406,1167,1536,1589,1082,829,771,930,982,1300,1517,1673,1545,1346,877,623,498,358,198,0,0
2017,2017-06-06,Northbound,All Vehicles,83,47,49,54,96,350,747,1088,1179,955,727,871,807,824,1034,1072,1221,1284,1143,734,546,421,313,164,0,0
2017,2017-06-06,Southbound,All Vehicles,106,59,48,60,113,406,1204,1642,1688,1119,939,916,946,981,1292,1512,1661,1612,1380,880,698,577,378,184,0,0
2017,2017-06-07,Northbound,All Vehicles,93,44,49,34,125,304,684,1053,1152,1015,751,712,769,806,1006,1085,1089,1148,987,693,469,463,338,177,0,0
2017,2017-06-07,Southbound,All Vehicles,119,58,48,51,117,404,1136,1647,1483,1143,910,834,927,1023,1189,1507,1638,1500,1228,784,607,555,385,257,0,0
2017,2017-06-08,Southbound,All Vehicles,127,84,60,68,110,402,1112,1595,1575,1167,930,877,952,1059,1227,1493,1576,1591,1375,929,659,579,500,289,0,0
2017,2017-06-08,Northbound,All Vehicles,102,50,47,39,107,327,707,1010,1170,911,843,764,805,826,1039,1150,1151,1154,1082,703,593,542,388,212,0,0
2017,2017-06-09,Northbound,All Vehicles,110,48,57,54,119,322,622,905,1084,827,848,834,868,898,1112,1211,1127,1176,1144,814,602,482,434,301,0,0
2017,2017-06-09,Southbound,All Vehicles,145,65,79,67,127,416,1089,1469,1527,1146,928,1063,1127,1180,1347,1549,1538,1594,1243,936,672,629,559,378,0,0
2017,2017-06-10,Northbound,All Vehicles,186,112,88,77,64,171,340,451,759,926,1001,1076,1051,1013,1017,1016,1018,981,953,667,561,472,498,401,0,0
2017,2017-06-10,Southbound,All Vehicles,224,159,92,103,93,198,420,637,800,960,1165,1228,1197,1215,1117,1222,1236,1218,999,720,631,608,668,531,0,0
2017,2017-06-11,Southbound,All Vehicles,389,210,145,122,93,144,252,300,455,845,962,999,1110,1036,980,1066,1053,997,791,700,576,590,534,403,0,0
2017,2017-06-11,Northbound,All Vehicles,274,153,93,71,61,110,200,221,420,725,761,878,954,861,893,967,947,873,927,625,559,475,476,294,0,0
2017,2017-06-12,Northbound,All Vehicles,210,112,65,70,70,101,179,210,279,471,691,828,887,970,940,976,1028,859,866,730,620,447,336,204,1,0
2017,2017-06-13,Northbound,All Vehicles,103,42,46,42,101,317,647,1044,1226,998,823,780,775,806,1014,1128,1148,1186,1116,725,544,434,364,190,0,0
2017,2017-06-13,Southbound,All Vehicles,118,62,47,58,109,399,1115,1503,1579,1092,840,906,929,997,1251,1474,1586,1578,1278,865,642,548,407,221,0,0
2017,2017-06-14,Southbound,All Vehicles,135,65,49,69,116,430,1176,1606,1643,1192,892,852,960,1035,1327,1510,1558,1696,1367,931,699,617,451,244,0,0
2017,2017-06-14,Northbound,All Vehicles,102,47,55,50,106,321,705,1039,1210,982,800,889,811,865,1042,1165,1223,1173,1120,790,527,492,390,212,0,0
2017,2017-06-15,Southbound,All Vehicles,87,85,44,65,112,415,1160,1605,1580,1108,902,876,994,1043,1256,1614,1682,1683,1381,959,713,612,478,299,0,0
2017,2017-06-15,Northbound,All Vehicles,109,61,45,45,109,344,673,1005,1218,952,776,762,820,841,982,1192,1190,1189,1053,798,588,525,389,242,0,0
2017,2017-06-16,Southbound,All Vehicles,171,93,63,82,109,415,1118,1502,1520,1108,936,940,1006,1159,1327,1599,1708,1647,1365,973,717,616,649,446,0,0
2017,2017-06-16,Northbound,All Vehicles,124,65,46,49,108,314,716,1010,1041,932,834,809,776,860,1070,1170,1151,1125,1148,966,637,532,483,348,0,0
2017,2017-06-17,Southbound,All Vehicles,305,152,105,113,106,241,604,705,868,1018,1153,1256,1365,1346,1303,1372,1285,1297,1120,860,672,673,646,620,0,0
2017,2017-06-17,Northbound,All Vehicles,214,141,79,71,72,197,454,552,864,950,1078,1088,1037,1144,1152,1075,1168,989,969,771,543,613,576,432,0,0
2017,2017-06-18,Southbound,All Vehicles,420,242,157,126,109,172,282,367,562,905,969,974,1103,1099,1093,1134,1209,1091,879,715,619,560,457,251,0,0
2017,2017-06-18,Northbound,All Vehicles,232,170,101,82,62,117,210,276,484,848,892,1018,1038,937,930,1023,1004,981,884,632,575,484,273,161,0,0
2017,2017-06-19,Southbound,All Vehicles,129,74,59,108,113,424,1150,1585,1546,1056,840,857,916,1010,1196,1570,1612,1519,1352,902,588,522,503,243,0,0
2017,2017-06-19,Northbound,All Vehicles,90,41,41,20,110,358,686,1038,1140,979,791,763,752,811,974,1164,1148,1167,1131,759,511,412,576,457,0,0
2017,2017-06-20,Southbound,All Vehicles,123,95,80,98,117,427,1146,1582,1650,1128,859,858,913,1050,1245,1521,1592,1687,1379,956,711,618,421,229,0,0
2017,2017-06-20,Northbound,All Vehicles,234,144,123,122,152,343,670,1049,1223,955,846,761,766,830,992,1188,1206,1243,1180,800,555,512,675,517,0,0
2017,2017-06-21,Southbound,All Vehicles,125,84,56,72,106,422,1155,1603,1629,1213,919,918,999,1021,1274,1573,1574,1644,1422,936,593,497,696,354,0,0
2017,2017-06-21,Northbound,All Vehicles,282,146,144,160,162,340,710,1071,1284,1037,908,852,818,877,1035,1160,1215,1221,1208,817,492,396,811,745,0,0
2017,2017-06-22,Southbound,All Vehicles,48,85,67,60,132,427,1161,1594,1578,1100,917,824,902,1057,1301,1499,1637,1634,1399,946,754,663,512,233,0,0
2017,2017-06-22,Northbound,All Vehicles,142,208,177,160,256,317,705,1023,1165,844,783,717,792,883,1015,1156,1252,1208,1143,802,630,590,410,224,0,0
2017,2017-06-23,Southbound,All Vehicles,135,73,57,72,120,429,1140,1538,1562,1127,937,1018,1051,1188,1391,1690,1634,1590,1421,1014,746,681,629,479,0,0
2017,2017-06-23,Northbound,All Vehicles,121,67,49,51,113,344,692,982,1034,848,778,830,874,894,993,1064,1135,1171,1069,911,691,563,484,345,0,0
