year,date,cardinal_direction_seq,classification_seq,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,public_holiday,school_holiday
2017,2017-06-09,Northbound,All Vehicles,286,185,233,299,570,1660,3196,3158,2943,2678,2230,2005,1896,1934,1886,1828,2006,1964,1863,1364,964,883,785,600,0,0
2017,2017-06-10,Northbound,All Vehicles,395,310,306,289,293,707,996,1411,1858,2126,2213,2366,2307,2234,2139,1886,1933,1957,1849,1235,914,920,792,587,0,0
2017,2017-06-11,Northbound,All Vehicles,466,329,313,299,291,487,555,843,1250,1979,2105,2146,2271,2146,1970,1885,1820,1906,1645,1158,974,852,718,524,0,0
2017,2017-06-13,Northbound,All Vehicles,158,146,172,248,599,1606,3108,3373,3147,2817,2199,1953,1842,1736,1847,1704,1909,2018,1649,1179,928,821,619,368,0,0
2017,2017-06-14,Northbound,All Vehicles,194,147,147,254,669,1743,3450,3081,3105,3019,2253,2018,1819,1799,1787,1804,1926,2150,1872,1310,906,887,643,388,0,0
2017,2017-06-15,Northbound,All Vehicles,216,156,201,286,623,1839,3397,3082,3277,2694,2138,1951,1991,1787,1793,1868,1888,2188,2011,1435,941,853,680,402,0,0
2017,2017-06-16,Northbound,All Vehicles,278,197,196,274,644,1833,3391,3407,2913,2706,2209,1960,1929,1847,1946,1942,1990,2206,2221,1570,1058,904,837,647,0,0
2017,2017-06-17,Northbound,All Vehicles,448,372,329,342,367,1005,1561,1832,2069,2184,2343,2337,2418,2320,2326,2023,1981,2201,2089,1494,994,947,969,673,0,0
2017,2017-06-18,Northbound,All Vehicles,477,364,369,304,296,548,634,991,1520,2345,2250,2414,2367,2201,1976,1907,1900,1834,1512,1151,880,816,557,345,0,0
2017,2017-06-19,Northbound,All Vehicles,226,160,164,244,610,1755,3368,3342,3175,2750,2088,1955,1775,1752,1784,1694,1879,1931,1666,1220,903,756,599,442,0,0
2017,2017-06-20,Northbound,All Vehicles,204,144,165,274,654,1800,3207,3123,3136,2950,2167,1925,1828,1730,1751,1733,1856,2039,1760,1252,983,848,700,420,0,0
2017,2017-06-21,Northbound,All Vehicles,205,158,202,285,595,1829,3389,3098,2791,3156,2160,1915,1850,1835,1778,1841,1954,2115,1860,1303,848,713,791,517,0,0
2017,2017-06-22,Northbound,All Vehicles,299,220,196,313,661,1805,3474,3269,3032,2734,2174,1881,1960,1794,1814,1862,2024,2116,1982,1397,1108,898,702,458,0,0
2017,2017-06-23,Northbound,All Vehicles,252,197,220,290,589,1844,3289,3341,2972,2727,2170,2055,1904,1897,1832,1890,2014,2120,2106,1646,1097,921,860,661,0,0
2017,2017-06-24,Northbound,All Vehicles,462,355,317,324,412,1141,1710,2001,2389,2502,2483,2475,2549,2459,2344,2222,1884,2389,2289,1535,1172,1005,985,748,0,0
2017,2017-06-25,Northbound,All Vehicles,504,367,353,304,328,624,726,1138,1773,2444,2323,2592,2450,2203,2088,2047,2072,2159,1722,1270,946,902,649,397,0,0
2017,2017-06-26,Northbound,All Vehicles,202,153,173,253,588,1747,3335,2992,2997,2897,2184,1904,1717,1792,1783,1719,1841,1921,1683,1239,979,721,577,301,0,0
2017,2017-06-27,Northbound,All Vehicles,161,142,154,270,614,1825,3307,3087,3061,2802,2150,2027,1824,1738,1796,1664,1910,2055,1718,1263,923,803,581,337,0,0
2017,2017-06-28,Northbound,All Vehicles,195,156,179,231,639,1835,3536,3442,2807,2676,2173,2080,1718,1597,1803,1795,1840,2116,1854,1302,952,877,669,390,0,0
2017,2017-06-29,Northbound,All Vehicles,221,172,196,284,669,1852,3479,2886,3114,2825,2171,2039,1836,1782,1888,1878,1980,2076,1897,1531,1043,914,703,448,0,0
2017,2017-06-30,Northbound,All Vehicles,75,226,210,259,636,1766,3367,3226,2742,2612,2357,2059,1998,1914,1985,1871,2106,2153,2128,1622,1054,1004,890,700,0,0
2017,2017-07-01,Northbound,All Vehicles,494,375,327,311,376,953,1557,1718,1971,2301,2255,2361,2477,2342,2155,2099,2040,2154,2008,1426,1077,870,812,654,0,1
2017,2017-07-02,Northbound,All Vehicles,465,343,348,268,313,539,665,953,1471,2214,2159,2384,2269,2207,2080,1888,2042,1940,1661,1257,943,819,599,345,0,1
2017,2017-07-03,Northbound,All Vehicles,203,118,180,261,578,1707,3293,3100,2941,2475,2122,2010,1843,1805,1729,1755,1678,1878,1695,1146,902,767,582,333,0,1
2017,2017-07-04,Northbound,All Vehicles,170,121,164,274,610,1736,3283,3302,2777,2674,2366,2155,1837,1913,1762,1670,1917,2004,1848,1319,952,789,615,385,0,1
2017,2017-07-05,Northbound,All Vehicles,191,142,150,262,610,1732,3411,3181,2849,2605,2259,2128,1944,1906,1909,1842,1945,2069,1814,1385,927,918,670,405,0,1
2017,2017-07-06,Northbound,All Vehicles,193,172,185,282,644,1795,3335,3145,2799,2621,2174,2196,1989,1894,1858,1836,1964,1981,1878,1377,1013,933,680,460,0,1
2017,2017-07-07,Northbound,All Vehicles,265,181,202,264,649,1745,3264,2953,2866,2551,2250,2087,2067,1909,1971,1889,1994,2106,2028,1607,1047,966,807,580,0,1
2017,2017-07-08,Northbound,All Vehicles,442,318,290,300,359,956,1475,1600,1803,2263,2260,2371,2470,2241,2072,2135,1961,2106,1864,1426,1045,956,841,669,0,1
2017,2017-07-09,Northbound,All Vehicles,540,364,339,310,312,514,648,882,1410,2156,2072,2330,2344,2343,2109,1960,1921,2058,1540,1176,891,818,606,337,0,1
2017,2017-07-10,Northbound,All Vehicles,190,140,172,253,614,1686,3195,3126,2881,2470,2127,2038,1906,1667,1831,1837,1761,1834,1708,1189,906,699,557,362,0,1
2017,2017-07-11,Northbound,All Vehicles,166,128,160,239,621,1698,3323,3167,2893,2515,2173,2011,1934,1875,1791,1776,1811,2066,1775,1222,952,832,622,374,0,1
2017,2017-07-12,Northbound,All Vehicles,206,137,152,257,645,1710,3292,3130,3135,2647,2230,2028,1923,1878,1741,1747,1675,1941,1811,1168,796,696,766,442,0,1
2017,2017-07-13,Northbound,All Vehicles,238,139,164,272,598,1695,3139,3056,2934,2571,2249,2004,1987,1904,1834,1856,1907,2095,1848,1325,940,894,662,437,0,1
2017,2017-07-14,Northbound,All Vehicles,263,202,192,264,635,1692,3180,3176,3027,2612,2238,2081,1980,1986,1839,1994,1915,2006,2064,1542,1040,935,885,688,0,1
2017,2017-07-15,Northbound,All Vehicles,412,305,309,309,356,964,1552,1590,1889,2154,2294,2413,2389,2345,2282,2053,1933,2030,2113,1425,1032,894,886,666,0,1
2017,2017-07-16,Northbound,All Vehicles,467,334,313,299,290,544,658,928,1537,2159,2272,2350,2297,2260,2124,2021,1976,2032,1658,1120,978,806,629,370,0,1
2017,2017-07-17,Northbound,All Vehicles,158,146,173,245,585,1648,3305,3415,2777,2580,2060,1836,1835,1780,1744,1711,1869,1870,1631,1185,862,769,597,319,0,1
2017,2017-07-18,Northbound,All Vehicles,172,150,142,226,587,1778,3387,3227,3047,2703,2096,1798,1786,1748,1667,1726,1818,2062,1769,1262,898,863,678,386,0,0
2017,2017-07-19,Northbound,All Vehicles,207,136,182,264,619,1794,3292,3447,2355,2948,2096,1933,1811,1770,1897,1768,1981,2049,1957,1259,935,819,622,382,0,0
2017,2017-07-20,Northbound,All Vehicles,234,172,192,290,641,1756,3343,3182,2951,2713,2195,1976,1883,1737,1822,1809,2005,2010,1833,1316,1115,944,719,509,0,0
2017,2017-07-21,Northbound,All Vehicles,280,183,193,290,634,1768,3242,3284,2893,2669,2162,2011,1877,1877,1886,1917,2004,2027,1983,1475,1133,927,842,682,0,0
2017,2017-07-22,Northbound,All Vehicles,442,316,304,332,369,980,1573,1756,2009,2210,2271,2435,2417,2364,2236,2020,1953,2200,2231,1520,1019,817,854,636,0,0
2017,2017-07-23,Northbound,All Vehicles,466,353,340,281,293,515,654,929,1308,2067,2025,2337,2393,2195,2028,1913,1963,1988,1711,1238,942,773,636,374,0,0
2017,2017-07-24,Northbound,All Vehicles,184,137,163,227,591,1655,3388,3319,2928,2595,2060,1813,1777,1801,1758,1667,1773,1905,1684,1241,930,732,654,370,0,0
2017,2017-07-25,Northbound,All Vehicles,177,128,150,251,610,1782,3392,3275,3101,2686,2053,1856,1766,1768,1679,1646,1825,2036,1801,1221,926,838,758,414,0,0
2017,2017-07-26,Northbound,All Vehicles,222,153,149,248,663,1800,3399,3043,2826,2745,2080,1929,1835,1723,1872,1774,1945,2146,1825,1272,942,888,723,482,0,0
2017,2017-07-27,Northbound,All Vehicles,293,185,188,293,643,1765,3325,3317,3028,2964,2165,1936,1790,1823,1767,1857,2011,2086,1889,1384,1087,896,738,451,0,0
2017,2017-07-28,Northbound,All Vehicles,269,204,197,256,603,1749,3319,3290,3030,2698,2196,2067,1899,1839,1996,1899,1992,2169,1978,1616,1163,965,917,650,0,0
2017,2017-07-29,Northbound,All Vehicles,480,314,300,353,379,1000,1625,1817,2186,2440,2559,2468,2482,2150,2286,2063,2205,2202,2261,1613,1099,989,945,718,0,0
2017,2017-07-30,Northbound,All Vehicles,502,374,339,312,301,584,649,944,1509,2246,2235,2274,2290,2218,2065,2050,2087,2072,1871,1201,1032,847,592,392,0,0
2017,2017-07-31,Northbound,All Vehicles,202,145,174,243,617,1647,3347,3426,3033,2639,2031,1865,1792,1683,1584,1732,1705,1864,1517,1080,794,747,563,303,0,0
2017,2017-08-01,Northbound,All Vehicles,159,135,170,242,576,1772,3363,3246,3142,2667,1961,1851,1890,1754,1725,1767,1905,2024,1707,1273,904,874,595,370,0,0
2017,2017-08-02,Northbound,All Vehicles,169,155,180,247,642,1794,3327,3400,3002,2712,2077,1998,1890,1776,1788,1857,2014,2049,1849,1242,999,788,654,411,0,0
2017,2017-08-03,Northbound,All Vehicles,202,172,181,277,647,1731,3363,3407,3081,2680,2083,2058,1931,1785,1794,1842,1971,2020,1681,1171,981,880,670,432,0,0
2017,2017-08-04,Northbound,All Vehicles,237,178,194,257,611,1823,3195,3234,3092,2716,2201,2106,1931,1850,1908,1789,1985,1954,2222,1487,1166,940,867,669,0,0
2017,2017-08-05,Northbound,All Vehicles,416,314,326,294,389,971,1579,1787,2215,2421,2320,2415,2396,2280,2238,1957,2024,2087,2061,1608,1084,971,920,761,0,0
2017,2017-08-06,Northbound,All Vehicles,492,391,322,328,297,541,716,984,1501,2198,2120,2296,2369,2183,1944,1920,1962,2006,1678,1171,975,888,599,398,0,0
2017,2017-08-07,Northbound,All Vehicles,208,158,184,243,586,1690,3433,3347,3013,2628,2134,1904,1875,1746,1736,1751,1806,1867,1650,1277,940,745,543,326,0,0
2017,2017-08-08,Northbound,All Vehicles,163,133,148,279,623,1825,3321,3158,3255,2843,2100,1877,1834,1709,1660,1751,1832,1952,1806,1154,959,832,549,381,0,0
2017,2017-08-09,Northbound,All Vehicles,211,161,155,248,643,1841,3434,3317,3291,3140,2132,1895,1846,1811,1775,1826,1939,2010,1884,1336,905,896,628,392,0,0
2017,2017-09-08,Northbound,All Vehicles,255,177,216,301,640,1813,3348,3199,2750,2743,2251,2084,1913,1845,1884,1864,2008,2139,2180,1584,1112,919,881,692,0,0
2017,2017-09-09,Northbound,All Vehicles,437,301,324,284,393,914,1649,1829,2000,2354,2335,2262,2440,2237,2210,2109,1949,2160,2031,1450,1057,952,852,656,0,0
2017,2017-09-10,Northbound,All Vehicles,530,378,376,347,294,527,683,936,1459,2378,2196,2357,2387,2232,2018,2000,1877,1971,1693,1200,971,846,606,364,0,0
2017,2017-09-11,Northbound,All Vehicles,226,137,174,245,629,1696,3416,2938,3010,2916,2075,1921,1785,1761,1694,1660,1805,1952,1770,1260,845,747,541,327,0,0
2017,2017-09-12,Northbound,All Vehicles,166,165,168,251,611,1874,3177,3398,3284,2921,2155,1873,1849,1769,1714,1770,1854,2058,1859,1272,919,844,599,368,0,0
2017,2017-09-13,Northbound,All Vehicles,188,151,184,274,650,1877,3452,3342,3100,2787,2078,1875,1832,1699,1778,1666,1890,1957,1969,1309,957,857,612,383,0,0
2017,2017-09-14,Northbound,All Vehicles,222,166,168,278,668,1827,3364,2248,3290,2848,2106,1975,1790,1810,1859,1814,1863,1954,1969,1356,1017,869,718,410,0,0
2017,2017-09-15,Northbound,All Vehicles,272,192,209,271,683,1844,3527,3273,3060,2733,2233,1924,1868,1868,1945,1807,2058,2144,2018,1598,1132,904,782,662,0,0
2017,2017-09-16,Northbound,All Vehicles,446,347,329,342,351,957,1693,1697,2125,2313,2338,2469,2244,2157,2029,1969,2004,1959,2018,1470,1051,892,920,703,0,0
2017,2017-09-17,Northbound,All Vehicles,473,405,345,266,322,562,763,1039,1656,2293,2231,2326,2288,2303,2178,1928,1989,1954,1814,1195,937,878,634,409,0,0
2017,2017-09-18,Northbound,All Vehicles,221,152,143,246,633,1753,3442,3397,3036,2775,2143,1929,1788,1691,1741,1790,1765,1928,1751,1272,992,722,591,421,0,0
2017,2017-09-19,Northbound,All Vehicles,207,158,163,295,626,1838,3485,3394,3093,2813,2180,1866,1815,1759,1828,1740,1835,1941,1794,1238,1027,798,667,438,0,0
2017,2017-09-20,Northbound,All Vehicles,227,176,159,236,682,1904,3469,3356,2987,2804,2152,2055,1813,1809,1882,1846,1794,2169,1974,1297,968,837,760,467,0,0
2017,2017-09-21,Northbound,All Vehicles,251,182,195,315,680,1847,3398,3375,3129,2708,2200,2071,1908,1769,1890,1824,2008,2092,1953,1364,1099,884,685,473,0,0
2017,2017-09-22,Northbound,All Vehicles,266,192,200,310,669,1874,3404,2966,3073,2668,2266,2061,1962,1860,1918,1963,2089,2123,2134,1713,1137,969,843,661,0,0
2017,2017-09-23,Northbound,All Vehicles,437,344,342,327,381,961,1715,1814,2121,2465,2386,2402,2224,2055,1997,2012,2120,2095,2161,1646,1122,994,998,826,0,1
2017,2017-09-24,Northbound,All Vehicles,484,380,392,336,339,542,705,1097,1548,2281,2213,2302,2143,2142,1980,1966,1900,1862,1690,1257,1031,897,722,423,0,1
2017,2017-09-25,Northbound,All Vehicles,220,173,169,258,616,1789,3345,3370,2974,2563,2171,2016,1917,1776,1748,1738,1792,1889,1815,1319,1068,786,607,351,0,1
2017,2017-09-26,Northbound,All Vehicles,196,142,169,241,621,1868,2664,3354,3081,2659,2329,2021,1959,1833,1832,1743,1820,2072,1950,1403,971,900,646,451,0,1
2017,2017-09-27,Northbound,All Vehicles,249,157,188,265,647,1828,3428,3272,2904,2562,2135,2024,1953,1929,1834,1883,1887,2153,2068,1346,1003,843,670,473,0,1
2017,2017-09-28,Northbound,All Vehicles,235,184,195,296,649,1889,3432,3332,2925,2734,2137,2134,2009,1860,1850,1938,1926,2121,2037,1441,1066,922,733,487,0,1
2017,2017-09-29,Northbound,All Vehicles,276,188,205,271,624,1796,3374,2986,2913,2571,2192,2041,1999,1962,1875,1898,2002,2145,2202,1731,1160,966,817,663,0,1
2017,2017-09-30,Northbound,All Vehicles,499,312,344,281,343,770,1123,1544,1916,2207,2276,2326,2282,2198,1905,1829,1669,1948,1947,1444,1105,895,853,673,0,1
2017,2017-10-01,Northbound,All Vehicles,488,390,,348,349,487,607,793,1145,1758,1908,2114,2131,2028,1849,1773,1682,1796,1582,1255,1011,965,930,686,0,1
2017,2017-10-03,Northbound,All Vehicles,229,154,184,252,526,1445,2760,3174,3075,2626,2211,1931,1932,1922,1869,1791,1806,1966,1668,1303,1011,868,582,408,0,1
2017,2017-10-04,Northbound,All Vehicles,191,158,164,233,602,1728,3284,3288,3027,2624,2268,2162,1928,1848,1870,1839,1886,2118,1940,1342,1056,901,700,454,0,1
2017,2017-10-05,Northbound,All Vehicles,242,178,171,266,595,1773,3316,3298,3040,2689,2105,2156,2002,1804,1749,2026,1958,2172,2000,1480,1121,945,733,518,0,1
2017,2017-10-06,Northbound,All Vehicles,268,197,197,268,587,1723,3268,3059,3008,2568,2214,2111,2176,1952,1923,1989,1979,2422,2113,1745,1257,1013,885,673,0,1
2017,2017-10-07,Northbound,All Vehicles,498,321,327,296,358,985,1567,1678,1987,2195,2413,2423,2338,2206,2116,1944,2084,2100,2016,1687,1222,1059,968,785,0,1
2017,2017-10-08,Northbound,All Vehicles,531,389,343,318,297,551,627,902,1290,2035,2117,2380,2451,2217,2085,2073,1823,1854,1466,1177,999,867,619,425,0,1
2017,2017-10-09,Northbound,All Vehicles,232,154,186,276,579,1662,3056,3016,3314,2695,2180,1772,1788,1746,1780,1742,1833,1944,1701,1374,1022,878,572,438,0,0
2017,2017-10-10,Northbound,All Vehicles,205,153,169,254,581,1839,3343,2773,3254,3041,2243,2026,1803,1826,1757,1751,1838,2080,1751,1321,959,868,607,442,0,0
2017,2017-10-11,Northbound,All Vehicles,237,163,156,254,651,1900,3367,3315,3035,2894,2256,2007,1806,1768,1758,1963,2007,2006,1903,1467,1091,898,660,483,0,0
2017,2017-10-12,Northbound,All Vehicles,235,204,214,253,617,1884,3178,3089,3310,2983,2260,1925,1939,1809,1918,1904,2013,2086,1935,1556,1132,940,744,486,0,0
2017,2017-10-13,Northbound,All Vehicles,290,218,220,259,602,1841,3415,3223,3116,2702,2186,1986,2033,1939,1950,1882,2102,2222,2066,1684,1221,1043,878,703,0,0
2017,2017-10-14,Northbound,All Vehicles,499,340,333,289,368,957,1811,1700,2082,2317,2439,2366,2485,2271,2203,2091,1865,2111,1987,1580,1125,1063,901,711,0,0
2017,2017-10-15,Northbound,All Vehicles,567,416,385,311,271,510,642,834,1348,2356,2379,2464,2346,2181,1931,1955,1864,1959,1727,1250,1080,922,674,519,0,0
2017,2017-10-16,Northbound,All Vehicles,285,172,188,260,624,1812,3313,3180,3067,2841,2205,1879,1814,1742,1776,1687,1852,2005,1691,1237,1055,809,732,416,0,0
2017,2017-10-17,Northbound,All Vehicles,233,155,217,298,626,1909,3430,3468,3242,2688,2106,2009,1863,1832,1782,1784,1791,2017,1766,1267,1011,893,793,559,0,0
2017,2017-10-18,Northbound,All Vehicles,311,200,195,276,643,1871,3490,3348,3097,2834,2141,2004,1867,1768,1795,1822,1883,2020,1924,1408,1122,874,763,477,0,0
2017,2017-10-19,Northbound,All Vehicles,278,169,205,285,627,1947,3476,3287,3165,2820,2243,2065,1974,1804,1845,1879,1921,2075,1873,1580,1137,966,730,538,0,0
2017,2017-10-20,Northbound,All Vehicles,276,159,214,281,619,1748,3100,3086,2894,2797,2211,1931,1884,1866,1983,1721,1870,2082,1948,1588,1133,944,860,668,0,0
2017,2017-10-21,Northbound,All Vehicles,465,295,306,284,345,1000,1721,1747,2200,2479,2550,2558,2465,2249,2381,2218,2053,2211,2139,1703,1234,1040,955,736,0,0
2017,2017-10-22,Northbound,All Vehicles,622,423,337,327,311,543,706,949,1394,2359,2314,2635,2397,2319,2264,2019,2009,1869,1585,1293,1027,858,598,460,0,0
2017,2017-10-23,Northbound,All Vehicles,246,128,166,255,578,1701,3321,3426,2933,2623,2026,1874,1942,1742,1859,1729,1814,1930,1680,1310,1101,800,576,385,0,0
2017,2017-10-24,Northbound,All Vehicles,215,140,166,256,599,1822,3508,3400,3043,2756,2104,1955,1899,1761,1867,1709,1772,2004,1718,1361,1064,921,661,418,0,0
2017,2017-10-25,Northbound,All Vehicles,280,146,184,239,606,1870,3416,3406,3093,2707,2284,1921,1838,1802,1832,1947,1933,2137,1956,1351,1025,942,710,496,0,0
2017,2017-10-26,Northbound,All Vehicles,297,183,182,270,626,1878,3596,3321,2969,2810,2139,1962,1887,1814,1874,1918,1955,2155,1824,1343,1045,999,723,518,0,0
2017,2017-10-27,Northbound,All Vehicles,298,199,199,276,621,1814,3228,2874,2930,2961,2290,2175,1990,1836,1910,1934,1992,2153,2014,1619,1155,953,879,736,0,0
2017,2017-10-28,Northbound,All Vehicles,496,346,292,294,374,1040,1686,1701,2120,2418,2446,2305,2396,2324,2106,2016,2014,2129,2015,1665,1251,1077,988,804,0,0
2017,2017-10-29,Northbound,All Vehicles,595,443,356,399,338,555,715,961,1379,2143,2237,2280,2180,2107,2017,1931,1856,2053,1959,1456,1171,1058,677,483,0,0
2017,2017-10-30,Northbound,All Vehicles,242,155,172,263,604,1804,3392,3446,3079,2691,2004,1982,1759,1736,1750,1757,1866,1941,1686,1203,943,870,601,354,0,0
2017,2017-10-31,Northbound,All Vehicles,187,153,187,262,597,1878,3491,3231,3079,2773,2155,1969,1839,1753,1768,1763,2056,1909,1741,1307,1026,932,676,418,0,0
2017,2017-11-01,Northbound,All Vehicles,233,170,179,246,608,1899,3523,3077,3140,2807,2289,2026,1894,1771,1906,1878,1968,2031,1888,1310,1061,959,770,462,0,0
2017,2017-11-02,Northbound,All Vehicles,225,174,203,259,645,1835,3423,3101,3124,2810,2208,2077,1931,1846,1844,1880,2008,2025,1923,1457,1134,1004,779,480,0,0
2017,2017-11-03,Northbound,All Vehicles,308,192,230,286,594,1931,3502,3181,2879,2573,2199,2037,1952,1984,1979,1928,1974,2167,2087,1620,1241,1085,836,718,0,0
2017,2017-11-04,Northbound,All Vehicles,510,336,308,313,364,973,1680,1816,2065,2364,2386,2386,2337,2287,2248,2091,1919,2046,2068,1489,1163,997,958,720,0,0
2017,2017-11-05,Northbound,All Vehicles,522,390,353,333,337,709,1048,1081,1347,2167,2241,2342,2350,2284,2126,1933,1845,1904,1551,1204,1039,911,643,430,0,0
2017,2017-11-06,Northbound,All Vehicles,237,172,179,270,581,1774,3118,3162,3080,2622,2063,2001,1870,1742,1746,1825,1848,1843,1665,1221,955,815,547,391,0,0
2017,2017-11-07,Northbound,All Vehicles,178,135,161,251,601,1945,3443,3257,2999,2529,2134,1949,1850,1692,1797,1777,1789,1951,1751,1273,983,934,694,449,0,0
2017,2017-11-08,Northbound,All Vehicles,340,191,184,251,625,1914,3322,3150,2915,2856,2170,1959,1955,1791,1944,1861,2003,2120,1943,1401,1048,925,741,510,0,0
2017,2017-11-09,Northbound,All Vehicles,276,178,185,262,643,1942,3447,3271,3118,2727,2132,2011,1934,1810,1801,1872,1935,2057,2019,1488,1157,1048,763,497,0,0
2017,2017-11-10,Northbound,All Vehicles,322,199,186,304,684,1892,3361,3142,2815,2698,2232,1989,1918,1873,1999,1985,2014,2101,2126,1782,1306,1104,949,711,0,0
2017,2017-11-11,Northbound,All Vehicles,519,344,345,310,416,1189,1922,1973,2197,2400,2442,2442,2476,2312,2335,2319,2144,2346,2282,1906,1306,1161,1040,884,0,0
2017,2017-11-12,Northbound,All Vehicles,678,466,375,338,343,652,826,1102,1493,2347,2449,2626,2557,2346,2276,2062,1935,2023,1902,1472,1245,1042,798,506,0,0
2017,2017-11-13,Northbound,All Vehicles,264,186,191,239,590,1805,3403,3132,2815,2882,2181,1974,1911,1646,1922,1841,1871,1907,1861,1376,1042,870,666,468,0,0
2017,2017-11-14,Northbound,All Vehicles,222,163,172,268,623,1875,3492,3135,2935,3047,2174,2024,1870,1801,1743,1740,1980,2097,1907,1355,1109,940,749,453,0,0
2017,2017-11-15,Northbound,All Vehicles,224,164,203,272,631,1970,3525,2712,2917,3115,2157,1970,1865,1855,1821,1867,1949,2146,2067,1363,992,903,723,512,0,0
2017,2017-11-16,Northbound,All Vehicles,327,238,225,292,642,1926,3432,3143,2921,2724,2198,2134,1957,1821,1857,1853,1913,2133,1973,1353,1104,962,756,561,0,0
2017,2017-11-17,Northbound,All Vehicles,316,200,230,310,663,1898,3461,3096,2796,2605,2239,2050,1914,1913,1943,2079,2247,2328,2046,1598,1202,1116,949,721,0,0
2017,2017-11-18,Northbound,All Vehicles,508,371,342,341,395,1038,1786,1866,1922,2434,2416,2511,2404,2320,2152,2027,1924,2082,1906,1650,1171,1065,1030,824,0,0
2017,2017-11-19,Northbound,All Vehicles,571,444,382,306,298,570,772,1015,1547,2348,2431,2504,2395,2290,2147,1970,1966,2135,1766,1393,1151,995,725,465,0,0
2017,2017-11-20,Northbound,All Vehicles,220,145,165,227,599,1849,3469,3153,3180,2713,2169,2017,1824,1823,1875,1803,1931,2000,1696,1339,1058,843,641,424,0,0
2017,2017-11-21,Northbound,All Vehicles,213,120,173,225,610,1924,3455,3475,3090,2789,2213,2087,1924,1787,1822,1824,1892,2003,1875,1400,1152,985,881,634,0,0
2017,2017-11-22,Northbound,All Vehicles,275,195,166,266,637,1880,3198,2794,2498,3100,2403,2069,1881,1840,1919,1865,1969,2250,2059,1415,1112,964,796,610,0,0
2017,2017-11-23,Northbound,All Vehicles,296,211,202,295,667,1958,3479,3145,3059,2618,2175,2096,1877,1806,1922,1965,2010,2207,2139,1561,1184,1027,836,561,0,0
2017,2017-11-24,Northbound,All Vehicles,322,223,216,302,664,1967,3329,3309,3020,2767,2241,2077,1848,1833,2021,2071,2232,2398,2151,1806,1196,1127,967,791,0,0
2017,2017-11-25,Northbound,All Vehicles,570,429,354,344,403,1115,1831,1863,2104,2409,2471,2385,2355,2257,2110,2014,1981,2194,2176,1743,1275,1068,1031,769,0,0
2017,2017-11-26,Northbound,All Vehicles,662,452,423,333,316,536,778,1030,1493,2352,2423,2295,2288,2115,2067,2045,2051,2214,1995,1420,1226,1004,753,474,0,0
2017,2017-11-27,Northbound,All Vehicles,255,173,179,270,629,1891,3469,3077,3080,2703,2173,2079,1897,1745,1831,1727,1996,1971,1866,1299,1024,851,621,430,0,0
2017,2017-11-28,Northbound,All Vehicles,228,190,161,289,667,1967,3434,2952,2967,2798,2178,2077,1843,1892,1786,1799,1905,2148,1856,1409,1142,1048,730,459,0,0
2017,2017-11-29,Northbound,All Vehicles,263,193,201,254,659,1995,3447,3091,2838,2728,2308,2123,1845,1817,1906,1846,2028,2226,2081,1442,1091,1037,787,572,0,0
2017,2017-11-30,Northbound,All Vehicles,278,224,190,312,678,2077,3396,3181,2980,2766,2187,2113,1899,1816,1890,1926,2027,2180,1978,1579,1157,1057,872,599,0,0
2017,2017-12-01,Northbound,All Vehicles,352,239,224,326,672,2003,3462,3184,2734,2593,2175,2042,2093,1966,1972,2046,2121,2315,2286,1759,1207,1137,969,717,0,0
2017,2017-12-02,Northbound,All Vehicles,583,493,409,369,436,920,1513,1620,2090,2480,2450,2473,2339,2248,2234,1938,2091,2048,2076,1494,1120,1023,964,792,0,0
2017,2017-12-03,Northbound,All Vehicles,704,639,391,330,296,580,709,1024,1519,2157,2381,2332,2370,2135,1985,2066,2048,2060,1879,1392,1166,1051,758,441,0,0
2017,2017-12-04,Northbound,All Vehicles,296,180,188,232,592,1590,2885,3232,3011,2742,2281,2067,1773,1772,1848,1743,1788,1893,1623,1168,903,890,603,424,0,0
2017,2017-12-05,Northbound,All Vehicles,209,160,151,281,637,1746,3349,3344,3071,2750,2397,2084,1987,1819,1871,1936,1903,2166,1958,1456,1166,960,723,436,0,0
2017,2017-12-06,Northbound,All Vehicles,248,168,161,282,631,1980,3552,3304,3035,2792,2397,2093,1927,1811,1776,1712,2112,2133,2123,1438,1150,977,736,571,0,0
2017,2017-12-07,Northbound,All Vehicles,281,215,188,310,679,1985,3465,3065,2902,2974,2321,2095,1968,1882,1886,1965,2027,2239,2169,1558,1224,1106,832,569,0,0
2017,2017-12-08,Northbound,All Vehicles,407,321,263,305,649,1997,3443,3159,2789,2743,2401,2195,2073,1980,1977,2038,2142,2280,2083,1670,1241,1153,1012,836,0,0
2017,2017-12-09,Northbound,All Vehicles,614,525,444,376,460,1179,1801,1819,2171,2522,2549,2534,2501,2366,2285,2086,2151,2491,2275,1925,1312,1202,1137,914,0,0
2017,2017-12-10,Northbound,All Vehicles,686,560,431,371,354,597,796,1014,1486,2354,2385,2471,2419,2184,2179,2040,2078,2179,2057,1500,1243,1064,784,540,0,0
